CHRONOS:9007208466892659
Found 6394 rows between start time: 1652033978 and end time: 1652883578
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $921 USD. Invoice with URN: d4e144393eaa0923d49da3b1f8dc4e7379ab777c appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: No errors found
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5387168111315338
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $9,328 BRL. Invoice with URN: be19a71cb412fafe587cd753ab0e1ae4e2b4b52d appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7418132711592599
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $346,073 BRL. Invoice with URN: a6df124393faa64336aef5b5cfe9fafe3e355d08 appears to be stuck in processing invoice to oracle. Document Status: REJECTED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7320919977979975
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $215 BRL. Invoice with URN: 3ed5621eb3e874b8d3c50c0682b8926484946dee appears to be stuck in processing invoice to oracle. Document Status: REJECTED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5014707155311772
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $358,320 BRL. Invoice with URN: 1e35b8a87e85755c1d70cbed28c3f8691f303c84 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: Applying List binding LOV_model with given set of values leads to no matching row for a row of type :InvoiceHeaderVO_invoiceDff_InvoiceHeaderVOToInvoiceRestDffVO_InvoiceRestDffVO, key oracle.jbo.Key[300002059609498 ]
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7174963269211332
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $6,798 BRL. Invoice with URN: 38ebbf1cd9b1361a5d17d7c22c5c216f62ccaf17 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/8055216351171217
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $34,500 BRL. Invoice with URN: 1285dc3807c3efd36607c3fed513e2f70427ab8b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7623045951069070
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $345,000 BRL. Invoice with URN: 7e5db5aa2baee2ad1cff004918fa27686acd1ea6 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/8097588360266600
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $25,654 BRL. Invoice with URN: 00f4d1ae072d01333da980464254afe4846971cc appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7278126128927204
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $856 USD. Invoice with URN: c8dd29d78de3c2c3b0e8a34020537b78c91b2a78 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4932545953520910
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $82,042 BRL. Invoice with URN: bf9d665e9f6204a2e171f5c17142652ba0b140ea appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5391644870868002
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $160,357 BRL. Invoice with URN: fff621a8296af3aa08c82a7f262d53be19c747dc appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5485770688101254
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $1,684 BRL. Invoice with URN: d55d332043332620c1ca33a7a8e9c9e022fef93b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5022382507842087
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $3,439 BRL. Invoice with URN: 38fbba2bf41e4c9d60c0f3d398d12807926daa74 appears to be stuck in processing invoice to oracle. Document Status: REJECTED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5006207269471869
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $12,315 BRL. Invoice with URN: 669994e0f70b0c159f70241936132ca51e29f302 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5458776954167453
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $1,416 BRL. Invoice with URN: 0394b2884e0747ef4de3a19e80b8aedfeebd078e appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5413217652093885
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $-37 USD. Invoice with URN: 049cdb2969862539bf1088ac46891201549aba9b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't reduce the purchase order schedule's billed quantity to less than zero. You must provide a value from minus 1 to the invoiced quantity -1. (AP-810996)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4953710051348956
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $9,328 BRL. Invoice with URN: 0c3cdaa9027af9ca13801eba35d16c4ff2c08c78 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5365008353538910
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $111,256 BRL. Invoice with URN: 9381b63d11364bb67265fb1ced7da9981b07cb60 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5183259198384322
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $10,442 BRL. Invoice with URN: 18435d34f2b6c3dfd1d1328d143d1f46152a5635 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4913391842117536
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $-490 USD. Invoice with URN: 19fe739678c952e9e1e7a7325764d2b34e9d0d1f appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't reduce the purchase order schedule's billed quantity to less than zero. You must provide a value from minus 1 to the invoiced quantity -1. (AP-810996)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5100220370015617
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $182,289 USD. Invoice with URN: 5aaeae8fcc9e45a334bba356321258005c45f85b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The values provided for one or more of these attributes Line Amount, Quantity, and Unit Price are invalid. You must provide valid values. (AP-810782)
The value for the attribute Line Amount isn't within the minimum accountable unit or precision for the currency. You must provide a valid value. (AP-810874)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5047714438648905
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $-111 USD. Invoice with URN: b9f36a705fac1c770515372417f56ef41e169ff8 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't reduce the purchase order schedule's billed quantity to less than zero. You must provide a value from minus 1 to the invoiced quantity -1. (AP-810996)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5031668063598496
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $25,654 BRL. Invoice with URN: ea2d2864c8c7b52f47d202425cea536b93b83cf8 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7437901372951172
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $50,400 BRL. Invoice with URN: 9acabcc9b50ec1c424b261e83ac84160d0c46526 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5010863215617533
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $198,375 BRL. Invoice with URN: df2eecc6fcca66d26e9accfe92437f04745b2f2b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/8185000351525776
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $108,491 BRL. Invoice with URN: c6b050f1d3fa4ca40489f693f9b526cec199c97b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4788985561230143
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $345,000 BRL. Invoice with URN: 9d9ed640fb2f2f09e2e2e78f3b134ed47a37f6b9 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5134423749957689
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $539 BRL. Invoice with URN: 09536f13b9a3e1ceae03f1b068c4913543a14364 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5342767919118395
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $34,500 BRL. Invoice with URN: 09a3ff92fa6a45337c4e6747ee192c978ecd3fbf appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5450606678306646
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $17,761 BRL. Invoice with URN: 059021c89b76c07669cd166c48547213d41f7beb appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7389594121114533
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $-12 USD. Invoice with URN: 520b65174a739695124e388849a49e180de05e9d appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't reduce the purchase order schedule's billed quantity to less than zero. You must provide a value from minus 1 to the invoiced quantity -1. (AP-810996)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4841790605943487
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $345,000 BRL. Invoice with URN: c74d621a106ea807e64941a426077cfbb654ea1b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5349534421731542
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $2,368 USD. Invoice with URN: 5f31414b4dfac89629002ab101ccc2b8f5753a10 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: No errors found
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4962024157250117
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $12,315 BRL. Invoice with URN: a1f87bd6b513da2f0afcbde59a45f37683b19aac appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5498155570209243
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $358,320 BRL. Invoice with URN: 0451e6270f2f24c04c0ddbf5ed29bed431ebe1ee appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: Applying List binding LOV_model with given set of values leads to no matching row for a row of type :InvoiceHeaderVO_invoiceDff_InvoiceHeaderVOToInvoiceRestDffVO_InvoiceRestDffVO, key oracle.jbo.Key[300002056553866 ]
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7559429524074830
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $9,533 BRL. Invoice with URN: bc176345d1ace9fda59d993d823312663a33db24 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/3501013293356389
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $100,670 BRL. Invoice with URN: 044b99129e6036c0e47e1873d9fda538f2bef28b appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
The value for the attribute Transaction Business Category is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7197820796959521
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $36 USD. Invoice with URN: 4ff4c4bc67336b375d3c2c8e2d7c9f35739a0ea8 appears to be stuck in processing invoice to oracle. Document Status: CREATED Header errors are: This invoice number already exists. You must provide a unique invoice number. (AP-810776)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7281459821928843
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $122,106 BRL. Invoice with URN: fa91edc8107ce49351f26c836838073d97b1fe66 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4899224433533109
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $160,357 BRL. Invoice with URN: 08de29d6538ad01b177af3deb21fde46a4b58e51 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5777578468925730
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $345,000 BRL. Invoice with URN: 1e8be61a3fbc036cea85cdce0e7dcfc4be9b6979 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/4801048010024371
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $10,442 BRL. Invoice with URN: 3f9ac3d295386222b03e921038747ac94fda1d43 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5061416303946588
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $82,042 BRL. Invoice with URN: e553a4c36ea599bd13e4cd71ea0ca14f4681e3bb appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: The value for the attribute Supplier is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5544699582207362
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $380 BRL. Invoice with URN: 7ef9b6019838800bf32788f520df591e8403f5ce appears to be stuck in processing invoice to oracle. Document Status: OPEN Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/5115630085169301
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $11,086,709 BRL. Invoice with URN: 705bc0b0cdb8f56a170b9efd8334662ce7b14437 appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
Attribute MatchType in InvoiceServiceAM.InvoiceHeaderEO_InvoiceLine2_InvoiceHeaderVOToInvoiceLineVO_InvoiceLineVO is required.
Attribute SetOfBooksId in InvoiceLineEO is required.
Attribute WfapprovalStatus in InvoiceLineEO is required.
You must provide valid values for the quantity and unit price for a matched invoice line. (AP-811013)
The value for the attribute Product Fiscal Classification is invalid. You must provide a valid value. (AP-810667)
, Link: https://review.internmc.facebook.com/intern/smartinvoicing/details/7504155139626502
. Log Message: 
Logging to  Error Grouping INVOICE_STUCK: Error Message: Invoice Amount: $507,813 BRL. Invoice with URN: 013df892aacecc09893b48660b2e9bc58c705efb appears to be stuck in processing invoice to oracle. Document Status: CREATION_FAILED Header errors are: You can't perform this operation because the value for the attribute Line Number is required. (AP-810787)
Attribute OrgId in InvoiceLineEO is required.
